Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
55,'212,Dominica,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,,O
55,'212,Dominica,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,,O
55,'212,Dominica,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,,O
55,'212,Dominica,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,,O
55,'212,Dominica,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,,O
55,'212,Dominica,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,,O
55,'212,Dominica,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,,O
55,'212,Dominica,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,,O
56,'214,Dominican Republic,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.521,E
56,'214,Dominican Republic,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.608,E
56,'214,Dominican Republic,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.744,E
56,'214,Dominican Republic,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.884,E
56,'214,Dominican Republic,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,4.128,E
56,'214,Dominican Republic,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.681,E
56,'214,Dominican Republic,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.898,E
56,'214,Dominican Republic,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.362,E
56,'214,Dominican Republic,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.865,E
56,'214,Dominican Republic,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.534,E
56,'214,Dominican Republic,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.181,E
56,'214,Dominican Republic,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,24.9,E
56,'214,Dominican Republic,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,21.7,E
56,'214,Dominican Republic,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,20.6,E
56,'214,Dominican Republic,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,25.0,E
56,'214,Dominican Republic,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,25.8,E
56,'214,Dominican Republic,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,2.6,E
56,'214,Dominican Republic,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,2.3,E
56,'214,Dominican Republic,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,2.2,E
56,'214,Dominican Republic,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,2.7,E
56,'214,Dominican Republic,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,2.9,E
58,'218,Ecuador,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,2.788,E
58,'218,Ecuador,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,2.816,E
58,'218,Ecuador,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,2.861,E
58,'218,Ecuador,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,2.928,E
58,'218,Ecuador,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.035,E
58,'218,Ecuador,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.81,E
58,'218,Ecuador,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.753,E
58,'218,Ecuador,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.341,E
58,'218,Ecuador,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.426,E
58,'218,Ecuador,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.329,E
58,'218,Ecuador,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.129,E
58,'218,Ecuador,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,17.6,E
58,'218,Ecuador,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,18.3,E
58,'218,Ecuador,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,19.8,E
58,'218,Ecuador,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,25.1,E
58,'218,Ecuador,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,19.7,E
58,'218,Ecuador,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,2.9,E
58,'218,Ecuador,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,3.1,E
58,'218,Ecuador,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,3.4,E
58,'218,Ecuador,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,4.4,E
58,'218,Ecuador,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,3.5,E
59,'818,Egypt,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.457,E
59,'818,Egypt,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.507,E
59,'818,Egypt,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.503,E
59,'818,Egypt,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.369,E
59,'818,Egypt,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.506,E
59,'818,Egypt,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.58,E
59,'818,Egypt,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.209,E
59,'818,Egypt,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.384,E
59,'818,Egypt,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.489,E
59,'818,Egypt,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.531,E
59,'818,Egypt,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.264,E
59,'818,Egypt,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,67.4,E
59,'818,Egypt,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,70.1,E
59,'818,Egypt,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,67.2,E
59,'818,Egypt,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,63.2,E
59,'818,Egypt,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,61.6,E
59,'818,Egypt,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,68.6,E
59,'818,Egypt,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,72.7,E
59,'818,Egypt,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,70.9,E
59,'818,Egypt,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,67.9,E
59,'818,Egypt,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,67.3,E
61,'226,Equatorial Guinea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.526,E
61,'226,Equatorial Guinea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.599,E
61,'226,Equatorial Guinea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.635,E
61,'226,Equatorial Guinea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.676,E
61,'226,Equatorial Guinea,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.751,E
61,'226,Equatorial Guinea,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.623,E
61,'226,Equatorial Guinea,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.804,E
61,'226,Equatorial Guinea,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.234,E
61,'226,Equatorial Guinea,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,1.152,E
61,'226,Equatorial Guinea,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.593,E
61,'226,Equatorial Guinea,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.119,E
61,'226,Equatorial Guinea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,,O
61,'226,Equatorial Guinea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,,O
61,'226,Equatorial Guinea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,,O
61,'226,Equatorial Guinea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,,O
61,'226,Equatorial Guinea,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,,O
61,'226,Equatorial Guinea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,,O
61,'226,Equatorial Guinea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,,O
61,'226,Equatorial Guinea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,,O
61,'226,Equatorial Guinea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,,O
61,'226,Equatorial Guinea,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,,O
63,'233,Estonia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.125,E
63,'233,Estonia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.188,E
63,'233,Estonia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.284,E
63,'233,Estonia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.35,E
63,'233,Estonia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.29,E
63,'233,Estonia,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.333,E
63,'233,Estonia,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,0.752,E
63,'233,Estonia,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.671,E
63,'233,Estonia,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.542,E
63,'233,Estonia,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.742,E
63,'233,Estonia,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.085,E
63,'233,Estonia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2017,2017,%,1.0,E
63,'233,Estonia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2018,2018,%,0.8,E
63,'233,Estonia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2019,2019,%,1.3,E
63,'233,Estonia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2020,2020,%,1.1,E
63,'233,Estonia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,2021,2021,%,0.8,E
63,'233,Estonia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2017,2017,million No,0.0,E
63,'233,Estonia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2018,2018,million No,0.0,E
63,'233,Estonia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2019,2019,million No,0.0,E
63,'233,Estonia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2020,2020,million No,0.0,E
63,'233,Estonia,7006,Number of people unable to afford a healthy diet (million),6132,Value,2021,2021,million No,0.0,E
209,'748,Eswatini,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2017,2017,PPP dollar per person per day,3.428,E
209,'748,Eswatini,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2018,2018,PPP dollar per person per day,3.349,E
209,'748,Eswatini,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2019,2019,PPP dollar per person per day,3.395,E
209,'748,Eswatini,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2020,2020,PPP dollar per person per day,3.406,E
209,'748,Eswatini,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,2021,2021,PPP dollar per person per day,3.537,E
209,'748,Eswatini,7007,Cost of starchy staples,6226,Value,2017,2017,PPP dollar per person per day,0.506,E
209,'748,Eswatini,7008,Cost of animal source foods,6226,Value,2017,2017,PPP dollar per person per day,1.136,E
209,'748,Eswatini,7009,"Cost of legumes, nuts and seeds",6226,Value,2017,2017,PPP dollar per person per day,0.342,E
209,'748,Eswatini,7010,Cost of vegetables,6226,Value,2017,2017,PPP dollar per person per day,0.766,E
209,'748,Eswatini,7011,Cost of fruits,6226,Value,2017,2017,PPP dollar per person per day,0.524,E
209,'748,Eswatini,7012,Cost of oils and fats,6226,Value,2017,2017,PPP dollar per person per day,0.154,E
